,eventDescription,eventTime,eventType,simulationId,truckId,deliverTime
1317,"Packet 42 to (calle de Conrado del Campo, 5, Madrid, [-3.6371676417988588,40.44239928096284])",1829520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120600.0
1363,"Packet 43 to (calle de Conrado del Campo, 5, Madrid, [-3.6371676417988588,40.44239928096284])",1950090,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120570.0
2488,"Packet 80 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",3898920,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,0.0
2571,"Packet 81 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",4019520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120600.0
2672,"Packet 82 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",4140120,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120600.0
4102,"Packet 16 to (avda de la Luz, 10, Meco, [-3.3229833174879664,40.55077603908182])",6246990,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60570.0
4161,"Packet 17 to (avda de la Luz, 10, Meco, [-3.3229833174879664,40.55077603908182])",6367590,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120600.0
5993,"Packet 9 to (calle del Congosto, 10, Madrid, [-3.6203753090709463,40.37551712408988])",8829990,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60570.0
6043,"Packet 10 to (calle del Congosto, 10, Madrid, [-3.6203753090709463,40.37551712408988])",8890620,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60630.0
6486,"Packet 33 to (calle de la Encomienda de Palacios, 46, Madrid, [-3.645149321816493,40.4003277802014])",9583920,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120600.0
6559,"Packet 34 to (calle de la Encomienda de Palacios, 46, Madrid, [-3.645149321816493,40.4003277802014])",9644520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,0.0
6668,"Packet 35 to (calle de la Encomienda de Palacios, 46, Madrid, [-3.645149321816493,40.4003277802014])",9765120,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,120600.0
6724,"Packet 36 to (calle de la Encomienda de Palacios, 46, Madrid, [-3.645149321816493,40.4003277802014])",9825720,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60600.0
7268,"Packet 24 to (calle de la Magdalena, 33, Madrid, [-3.6997405313811877,40.41240676513669])",10512420,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60600.0
7305,"Packet 25 to (calle de la Magdalena, 33, Madrid, [-3.6997405313811877,40.41240676513669])",10573020,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60600.0
7603,"Packet 97 to (calle de Torres Miranda, 12, Madrid, [-3.6994872868794992,40.3981919985405])",10928790,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60570.0
7672,"Packet 98 to (calle de Torres Miranda, 12, Madrid, [-3.6994872868794992,40.3981919985405])",10989420,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60600.0
7738,"Packet 99 to (calle de Torres Miranda, 12, Madrid, [-3.6994872868794992,40.3981919985405])",11050020,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,3953RLD,60600.0
782,"Packet 15 to (calle de Francos Rodríguez, 9, Madrid, [-3.704422896724496,40.45564863456902])",781320,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120600.0
1120,"Packet 64 to (calle de Ramón Gómez de la Serna, 7, Madrid, [-3.72360668808599,40.48159304645892])",1456320,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60630.0
1801,"Packet 21 to (cmno de Tomillarón, 5, Rozas de Madrid, Las, [-3.8651380753920717,40.49166514844516])",2764290,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60570.0
1831,"Packet 22 to (cmno de Tomillarón, 5, Rozas de Madrid, Las, [-3.8651380753920717,40.49166514844516])",2824920,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
1859,"Packet 23 to (cmno de Tomillarón, 5, Rozas de Madrid, Las, [-3.8651380753920717,40.49166514844516])",2885520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
2260,"Packet 87 to (trva de Navaluenga, 1, Majadahonda, [-3.853731894118839,40.47618261483922])",3547920,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120600.0
2283,"Packet 88 to (trva de Navaluenga, 1, Majadahonda, [-3.853731894118839,40.47618261483922])",3608520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
2338,"Packet 89 to (trva de Navaluenga, 1, Majadahonda, [-3.853731894118839,40.47618261483922])",3729120,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120600.0
2461,"Packet 90 to (trva de Navaluenga, 1, Majadahonda, [-3.853731894118839,40.47618261483922])",3849720,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120600.0
3431,"Packet 47 to (avda del Manzanares, 90, Madrid, [-3.720890242092149,40.39964613681772])",5240190,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120600.0
3465,"Packet 48 to (avda del Manzanares, 90, Madrid, [-3.720890242092149,40.39964613681772])",5300790,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
3515,"Packet 49 to (avda del Manzanares, 90, Madrid, [-3.720890242092149,40.39964613681772])",5421420,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120630.0
3538,"Packet 50 to (avda del Manzanares, 90, Madrid, [-3.720890242092149,40.39964613681772])",5482020,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
3828,"Packet 73 to (calle de Gil Imón, 10, Madrid, [-3.7166228725337023,40.407276309184894])",5892690,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120600.0
3929,"Packet 74 to (calle de Gil Imón, 10, Madrid, [-3.7166228725337023,40.407276309184894])",6013320,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120630.0
4015,"Packet 75 to (calle de Gil Imón, 10, Madrid, [-3.7166228725337023,40.407276309184894])",6133890,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,120570.0
4074,"Packet 76 to (calle de Gil Imón, 10, Madrid, [-3.7166228725337023,40.407276309184894])",6194520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
4461,"Packet 45 to (calle del Espíritu Santo, 10, Madrid, [-3.702749651175141,40.42521738690384])",6810120,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60600.0
4522,"Packet 46 to (calle del Espíritu Santo, 10, Madrid, [-3.702749651175141,40.42521738690384])",6870690,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5030LXK,60570.0
842,"Packet 70 to (calle de la Virgen de Lourdes, 14, Madrid, [-3.6581288140578345,40.43593949577364])",936090,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120570.0
920,"Packet 71 to (calle de la Virgen de Lourdes, 14, Madrid, [-3.6581288140578345,40.43593949577364])",1056690,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120600.0
968,"Packet 72 to (calle de la Virgen de Lourdes, 14, Madrid, [-3.6581288140578345,40.43593949577364])",1177290,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120570.0
3094,"Packet 95 to (avda de Madrid, 23, Lozoyuela-Navas-Sieteiglesias, [-3.6170125103481867,40.92195836558287])",4789290,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120600.0
3151,"Packet 96 to (avda de Madrid, 23, Lozoyuela-Navas-Sieteiglesias, [-3.6170125103481867,40.92195836558287])",4849890,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60600.0
4940,"Packet 6 to (ctra N-I ( Burgos), km 19, San Sebastián de los Reyes, [-3.614914714870727,40.542960587111935])",7479090,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60570.0
5043,"Packet 7 to (ctra N-I ( Burgos), km 19, San Sebastián de los Reyes, [-3.614914714870727,40.542960587111935])",7599690,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,0.0
5132,"Packet 8 to (ctra N-I ( Burgos), km 19, San Sebastián de los Reyes, [-3.614914714870727,40.542960587111935])",7720290,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120600.0
6222,"Packet 55 to (calle de Sirio, 62, Madrid, [-3.66536655550774,40.40946552729692])",9148890,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120570.0
6500,"Packet 0 to (calle de Lope de Rueda, 38, Madrid, [-3.6777660607121794,40.42013229885759])",9605790,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60600.0
6631,"Packet 1 to (calle de Lope de Rueda, 38, Madrid, [-3.6777660607121794,40.42013229885759])",9726420,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120630.0
6864,"Packet 26 to (calle de Goya, 55, Madrid, [-3.6813185631773777,40.425246571426])",9992220,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120600.0
6968,"Packet 27 to (calle de Goya, 55, Madrid, [-3.6813185631773777,40.425246571426])",10112790,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120570.0
7042,"Packet 28 to (calle de Goya, 55, Madrid, [-3.6813185631773777,40.425246571426])",10233510,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120720.0
7090,"Packet 29 to (calle de Goya, 55, Madrid, [-3.6813185631773777,40.425246571426])",10294020,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60510.0
7329,"Packet 51 to (paseo de Eduardo Dato, 11, Madrid, [-3.694460068540522,40.43301524113802])",10607520,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60600.0
7378,"Packet 52 to (paseo de Eduardo Dato, 11, Madrid, [-3.694460068540522,40.43301524113802])",10668120,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60600.0
7439,"Packet 53 to (paseo de Eduardo Dato, 11, Madrid, [-3.694460068540522,40.43301524113802])",10728720,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60600.0
7534,"Packet 54 to (paseo de Eduardo Dato, 11, Madrid, [-3.694460068540522,40.43301524113802])",10849530,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120810.0
7939,"Packet 11 to (calle de Luisa Fernanda, 7, Madrid, [-3.714443335733662,40.42628986076879])",11276490,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120570.0
8043,"Packet 12 to (calle de Luisa Fernanda, 7, Madrid, [-3.714443335733662,40.42628986076879])",11397090,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120600.0
8115,"Packet 13 to (calle de Luisa Fernanda, 7, Madrid, [-3.714443335733662,40.42628986076879])",11517720,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,120630.0
8157,"Packet 14 to (calle de Luisa Fernanda, 7, Madrid, [-3.714443335733662,40.42628986076879])",11578320,Truck ended delivering,5a1f0e34-a19a-43ef-812c-050da6ac6d27,5534TPH,60600.0
20730,"Packet 73 to (calle Cánovas del Castillo, 0, Alcalá de Henares, [-3.3657950432762633,40.487522621292555])",2044470,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,0.0
20805,"Packet 74 to (calle Cánovas del Castillo, 0, Alcalá de Henares, [-3.3657950432762633,40.487522621292555])",2105070,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,60600.0
20899,"Packet 75 to (calle Cánovas del Castillo, 0, Alcalá de Henares, [-3.3657950432762633,40.487522621292555])",2225670,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,120600.0
20985,"Packet 76 to (calle Cánovas del Castillo, 0, Alcalá de Henares, [-3.3657950432762633,40.487522621292555])",2346270,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,120600.0
21314,"Packet 45 to (calle Zaragoza, 8, Alcalá de Henares, [-3.3464064105600007,40.484807582192374])",2752770,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,60600.0
21443,"Packet 46 to (calle Zaragoza, 8, Alcalá de Henares, [-3.3464064105600007,40.484807582192374])",2873370,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,120600.0
23188,"Packet 4 to (calle de Núñez de Balboa, 121, Madrid, [-3.681921240221838,40.43706286160463])",4848270,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,60630.0
23309,"Packet 5 to (calle de Núñez de Balboa, 121, Madrid, [-3.681921240221838,40.43706286160463])",4968870,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0184WLX,120600.0
19474,"Packet 6 to (calle de los Madrazo, 1, Madrid, [-3.698355791559435,40.41755029418184])",462570,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,0.0
19509,"Packet 7 to (calle de los Madrazo, 1, Madrid, [-3.698355791559435,40.41755029418184])",523170,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,60600.0
19611,"Packet 8 to (calle de los Madrazo, 1, Madrid, [-3.698355791559435,40.41755029418184])",643770,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120600.0
19989,"Packet 84 to (paseo de las Acacias, 7, Madrid, [-3.7039359549539213,40.40444432012355])",1118370,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,60600.0
20088,"Packet 85 to (paseo de las Acacias, 7, Madrid, [-3.7039359549539213,40.40444432012355])",1238970,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120600.0
20575,"Packet 37 to (calle de Luis Mitjans, 44, Madrid, [-3.6700156122969623,40.401699888800046])",1821840,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120570.0
21261,"Packet 47 to (avda del Ensanche de Vallecas, 55, Madrid, [-3.601766252613409,40.365263949480294])",2682570,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120600.0
21374,"Packet 48 to (avda del Ensanche de Vallecas, 55, Madrid, [-3.601766252613409,40.365263949480294])",2803170,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120600.0
21433,"Packet 49 to (avda del Ensanche de Vallecas, 55, Madrid, [-3.601766252613409,40.365263949480294])",2863770,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,60600.0
22077,"Packet 77 to (calle del Pez Volador, 9, Madrid, [-3.6683123913160265,40.412980089624675])",3633540,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,60600.0
22130,"Packet 78 to (calle del Pez Volador, 9, Madrid, [-3.6683123913160265,40.412980089624675])",3694140,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,60600.0
22408,"Packet 86 to (calle de los Fundadores, 29, Madrid, [-3.6655871892213825,40.424680548915624])",3988740,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,60600.0
22522,"Packet 87 to (calle de los Fundadores, 29, Madrid, [-3.6655871892213825,40.424680548915624])",4109370,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120630.0
22638,"Packet 88 to (calle de los Fundadores, 29, Madrid, [-3.6655871892213825,40.424680548915624])",4229970,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,0781PZL,120600.0
20897,"Packet 32 to (calle Cristo, 4, Campo Real, [-3.381491616549722,40.33783929601677])",2224770,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,1012GWV,120600.0
22687,"Packet 56 to (calle de los Jardines, 11, Madrid, [-3.7009992963409357,40.41899376102023])",4281570,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,1012GWV,60600.0
22734,"Packet 57 to (calle de los Jardines, 11, Madrid, [-3.7009992963409357,40.41899376102023])",4342140,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,1012GWV,60570.0
22840,"Packet 58 to (calle de los Jardines, 11, Madrid, [-3.7009992963409357,40.41899376102023])",4462740,Truck ended delivering,5bc23801-c7da-43be-80d1-70bf84a82d17,1012GWV,120570.0
