truckId,simulationId,tiempo
6965XLY,d8e2d2b5-2bb8-437f-9493-b078926a19a4,"[3040560.0, 114180.0, 2819700.0]"
6965XLY,da12ce1a-9c67-4ff9-923e-8dac24549fe3,"[1560180.0, 1863240.0, 1184490.0, 595380.0, 800520.0, 1093830.0]"
6965XLY,dbdddebe-c15c-4032-a4f3-d4e3e2087b5c,"[448770.0, 686280.0, 191910.0, 1110930.0, 876030.0, 621780.0, 1213890.0]"
6965XLY,e33505ca-bfdb-496f-bcfd-b8b913a42637,"[830850.0, 2211270.0, 1773660.0, 1287930.0, 2142990.0, 121440.0]"
6965XLY,e7994090-f25d-4c51-af2a-9db9c65cff6f,"[2293860.0, 2190690.0, 233910.0]"
6965XLY,ebda61a0-2d8b-4999-a480-8aac6aad374d,"[226440.0, 1032810.0, 591450.0, 1620300.0]"
6965XLY,f007019f-866d-48be-a0cb-bd96328ee43b,"[1474170.0, 658050.0, 771720.0, 1142190.0, 465120.0]"
6965XLY,f34001bf-670e-48ef-b706-535637ee7818,"[2773920.0, 2627580.0]"
6965XLY,f5532e53-1b55-4412-aa91-aed76c9ab80f,"[285270.0, 860580.0, 1905960.0, 582780.0, 1910370.0, 2097600.0, 1853400.0, 117450.0]"
6965XLY,fb468da5-c4f2-41b2-b1b5-d91f3646601f,"[2953650.0, 2918970.0]"
6965XLY,fccbc861-3e31-4e35-b4f3-b0f97e77a2c2,"[1048020.0, 251460.0, 240300.0, 1894200.0, 2544330.0]"
6965XLY,fea13535-ade6-4215-96ca-dab5b4ef309b,"[420690.0, 2215560.0, 198720.0, 372420.0, 3208830.0, 556620.0, 1555860.0]"
8327DZH,a0788763-3bd2-4720-8865-5f5332cf30a6,"[3885270.0, 3405870.0, 1015020.0]"
8327DZH,d17da1f8-a5a6-4614-a067-6feb96b2b611,"[1027020.0, 87540.0, 334920.0, 729390.0, 252210.0, 269880.0, 467910.0, 365850.0, 727350.0]"
8386WZB,0f8f5823-99dc-4511-9951-c9f6b4c8696e,"[708150.0, 169050.0, 918000.0, 2695830.0, 1987830.0, 1491630.0]"
8386WZB,173ebd26-a1a9-4798-a4a0-f2b5f763dcae,"[3787800.0, 3692910.0]"
8386WZB,333c2024-654c-4b7c-8609-fe8412c20b2c,"[259260.0, 444720.0, 990720.0, 778650.0, 1910370.0, 2165430.0, 1305900.0]"
8386WZB,40dbae54-8760-404f-a434-2c4bed57c907,"[1032420.0, 1680900.0, 1609920.0, 197040.0, 515010.0, 580980.0, 535110.0]"
8386WZB,45c9a42a-7cb5-4266-b0aa-a05b3f446390,"[788070.0, 399720.0, 574350.0, 1669230.0, 2595420.0, 1644330.0]"
8386WZB,4a5ab221-44c2-4c15-beff-aca1fc357c3a,"[2674530.0, 814710.0, 2023020.0, 514590.0]"
8386WZB,77227d86-31d7-4575-b55c-c88e6e389c0e,"[2239950.0, 75480.0, 1197120.0, 737850.0, 902790.0, 894090.0, 1170090.0]"
8386WZB,7a380404-da50-4a66-8ce4-47865698ad1b,"[1080360.0, 385260.0, 902220.0, 1123950.0, 1778520.0, 102180.0, 576780.0]"
8386WZB,7ab9795c-ae20-467b-a4b3-2dd62077bcf5,"[3314490.0, 294750.0, 3547080.0]"
8386WZB,7e1b471d-ff00-43de-b527-ce2871f8e74f,"[3642390.0, 3497970.0]"
8386WZB,83317ce9-22cf-4007-9aeb-0b1bb34e3229,"[1899870.0, 468420.0, 929430.0, 1066590.0, 239010.0, 470850.0]"
8386WZB,8355efb1-34cf-4d53-b85a-535990793ffc,"[6149670.0, 5848170.0]"
8386WZB,864bd9f3-074d-45e8-a032-5a01237ae290,"[1076040.0, 607560.0, 738630.0, 1156860.0, 774030.0, 754620.0, 642690.0]"
8386WZB,964fa073-b9dc-4aae-a09e-bec99b26c420,"[2372490.0, 1177590.0, 1025070.0, 1953660.0]"
8386WZB,a0788763-3bd2-4720-8865-5f5332cf30a6,"[583350.0, 2446500.0, 727290.0, 957120.0, 1437930.0, 655350.0, 406710.0, 189150.0, 279180.0]"
8386WZB,a7a50e60-0e5d-4ef5-81a6-3a45d07aa0ee,"[3748500.0, 3756570.0]"
8386WZB,a8a11526-6b9b-4143-bfb1-ffcae600a17e,"[31710.0, 6598590.0, 6479670.0]"
8386WZB,aa6646e5-861e-4a3b-9e26-64a1f49a0cc5,"[304410.0, 92910.0, 574590.0, 1976160.0, 1896660.0, 949890.0, 1425660.0]"
8386WZB,ad3e8564-6f0a-47c9-90a2-263775928a6c,"[442050.0, 4742370.0, 4767810.0]"
8386WZB,add53270-8ec5-44a9-ba83-48d6583769d5,"[4294230.0, 4223250.0]"
8386WZB,b40b6dec-826e-4891-b852-fb32f8802ada,"[5930280.0, 5912460.0]"
8386WZB,b73d351b-5ee8-4e4b-baf7-10882601f760,"[5073600.0, 4950660.0]"
8386WZB,bc87aba4-7ff5-4dec-8717-d3f73e5b67bf,"[2379450.0, 1380330.0, 2457030.0]"
8386WZB,c9deac37-c8cb-45c7-b0b1-71f81aa71835,"[4984500.0, 4889850.0]"
8386WZB,cb8f3b8a-7943-4c7f-8749-92b4b6313228,"[4525320.0, 4462740.0]"
8386WZB,cfe3f9b5-0b5b-4a0d-9311-1b3ef92261aa,"[168720.0, 2512230.0, 2484630.0]"
8386WZB,d170880e-2bd6-4bfc-9e3b-6eb3b40b4384,"[763920.0, 71610.0, 241380.0, 2482740.0, 2060160.0, 836460.0, 1035690.0, 868020.0, 140280.0]"
8386WZB,d21ee0a0-421b-4fa9-a656-33c8d4a7fb05,"[5595720.0, 5575770.0]"
8386WZB,daf9075d-fdfe-456b-8c80-4f5ce35d11ea,"[1054710.0, 2713590.0, 2973120.0, 185280.0, 323580.0]"
8386WZB,dbdddebe-c15c-4032-a4f3-d4e3e2087b5c,"[1941750.0, 2013690.0]"
8386WZB,de0b7e1c-aa0a-46d5-82c0-9a38bbc30cbe,"[4296570.0, 4254240.0]"
8386WZB,e33505ca-bfdb-496f-bcfd-b8b913a42637,"[4699050.0, 827310.0, 3762840.0]"
8386WZB,f0f90050-5a0f-4965-864e-d6bc0d02b5a0,"[677130.0, 198210.0, 3347400.0, 2415330.0, 1708830.0, 1282950.0, 361920.0, 190080.0]"
8386WZB,f4d22ce9-3723-4197-b7a8-67ac3d812383,"[5230470.0, 4950930.0]"
8809GPH,3639f918-671b-4d85-a9d9-a4740ab1d1a0,"[625680.0, 471810.0, 528780.0, 64470.0, 428880.0, 256170.0, 296910.0, 916680.0, 656790.0, 979890.0]"
8809GPH,76cb2988-3a44-44bf-8cd6-91f93dc68270,"[279150.0, 2444670.0, 2001300.0, 275850.0, 1561560.0]"
8809GPH,a2bfd344-3b14-462a-82e7-d42aca54a650,"[943860.0, 416400.0, 2408430.0, 2244090.0, 751230.0]"
8809GPH,b3f5280d-c680-4542-abe0-1e2a1a71fe8a,"[2752110.0, 2700600.0]"
8809GPH,cb6a8d9e-c533-41bd-972d-871d80028307,"[1881150.0, 258540.0, 1138020.0, 1750590.0, 567390.0]"
8809GPH,d17da1f8-a5a6-4614-a067-6feb96b2b611,"[2234730.0, 1225320.0, 1285350.0, 596280.0]"
8809GPH,fccbc861-3e31-4e35-b4f3-b0f97e77a2c2,"[1697370.0, 2108700.0, 2670930.0]"
9593DXM,007f3d08-14a7-4a93-af9e-f0d9cfbcea94,"[1122240.0, 451320.0, 648450.0, 824490.0]"
9593DXM,0479683c-5185-4c2a-bb06-2dc0e805eecb,"[1420260.0, 335610.0, 804090.0, 1030050.0, 84780.0, 2323770.0]"
9593DXM,04e06e2f-d6d4-4364-aedc-d3f98fa1017a,"[3818730.0, 3823260.0]"
9593DXM,050963e7-113a-4f7f-a21e-a720d8034642,"[1451370.0, 636720.0, 652950.0, 413580.0, 909960.0]"
9593DXM,0e431f85-a4c6-4109-ad1b-98f58392816e,"[625710.0, 574020.0, 1869360.0, 1514730.0, 1416930.0]"
9593DXM,173ebd26-a1a9-4798-a4a0-f2b5f763dcae,"[795030.0, 83850.0, 470880.0, 201210.0, 428250.0]"
9593DXM,27f24f6d-599b-4857-9213-0b2170055034,"[3953160.0, 3806340.0]"
9593DXM,35639c90-2e65-4da6-abb4-9f23ff5e94f0,"[3856740.0, 3806340.0]"
9593DXM,3639f918-671b-4d85-a9d9-a4740ab1d1a0,"[2304150.0, 1057920.0, 1820460.0]"
9593DXM,381d92f4-7695-46c2-aff1-49c5abb0723b,"[708420.0, 530520.0, 1806660.0, 1298190.0, 428610.0, 595950.0]"
9593DXM,3d1c2abc-0431-454a-8f4a-68b4164fdbef,"[2539020.0, 3004230.0, 503220.0, 408600.0]"
9593DXM,40dbae54-8760-404f-a434-2c4bed57c907,"[2350920.0, 212340.0, 1668930.0, 1319160.0, 2235870.0, 964860.0]"
9593DXM,45c9a42a-7cb5-4266-b0aa-a05b3f446390,"[3864090.0, 3894720.0]"
9593DXM,48959867-c32b-4c58-8806-f0e50fd68a93,"[1039920.0, 3074070.0, 3296280.0, 976770.0, 916320.0, 1221690.0]"
9593DXM,50951384-0816-4303-afbb-49a9582ab1d4,"[510180.0, 888720.0, 1867200.0, 895620.0, 2148150.0, 605520.0]"
9593DXM,54cfa245-a633-4505-86a5-e47ef018fb8c,"[2568510.0, 2416860.0]"
9593DXM,5817b5aa-56fb-413f-be71-27dcce8adca3,"[450570.0, 453270.0, 603870.0, 1602930.0, 1413330.0, 1853430.0, 598290.0]"
9593DXM,5bc23801-c7da-43be-80d1-70bf84a82d17,"[2796570.0, 2804100.0]"
9593DXM,5bd040a5-cf27-4ffd-af6a-4afa44a7eecc,"[731970.0, 1556400.0, 866460.0, 2295870.0]"
9593DXM,5d239b9a-3bac-46bd-b19a-7ef590c0a2db,"[3369330.0, 3237870.0]"
9593DXM,640d734e-c3ae-4c53-a3a9-e2f87067343b,"[3215400.0, 3075600.0]"
9593DXM,76cb2988-3a44-44bf-8cd6-91f93dc68270,"[219450.0, 1235400.0, 1468020.0, 1286550.0, 703050.0, 1672260.0]"
9593DXM,7a380404-da50-4a66-8ce4-47865698ad1b,"[634110.0, 923850.0, 1486110.0, 1649190.0, 1440900.0]"
9593DXM,7e1b471d-ff00-43de-b527-ce2871f8e74f,"[972720.0, 771300.0, 819390.0]"
9593DXM,83317ce9-22cf-4007-9aeb-0b1bb34e3229,"[2597460.0, 2481960.0]"
9593DXM,864bd9f3-074d-45e8-a032-5a01237ae290,"[570120.0, 2012910.0, 2412330.0, 223350.0]"
9593DXM,87cbff75-1caa-4068-a786-21468b9488b8,"[840870.0, 1894560.0, 2247030.0, 607500.0]"
9593DXM,8ef28810-cf55-4c6a-9487-55178eab727f,"[1401000.0, 398850.0, 1281990.0, 1770660.0, 589590.0]"
9593DXM,91133857-fade-412b-859b-901e50aa2236,"[3770820.0, 3711150.0]"
9593DXM,964fa073-b9dc-4aae-a09e-bec99b26c420,"[2801820.0, 2692380.0]"
9593DXM,a0788763-3bd2-4720-8865-5f5332cf30a6,"[1168860.0, 1077660.0, 1141830.0, 318210.0, 358620.0, 671190.0]"
9593DXM,aeec8199-893b-4784-8af9-31ef0f2b9857,"[2061300.0, 1352070.0, 2380740.0]"
9593DXM,b3f5280d-c680-4542-abe0-1e2a1a71fe8a,"[1548420.0, 866280.0, 600300.0, 246900.0, 514290.0]"
9593DXM,b8109082-8f07-42a4-ab27-2d428a678417,"[257880.0, 4329540.0, 2739210.0, 1992660.0, 580920.0]"
9593DXM,bafe7676-7c4f-45a4-9c0d-c34153a00076,"[538380.0, 1807260.0, 1654830.0, 743880.0, 1107030.0]"
9593DXM,bc87aba4-7ff5-4dec-8717-d3f73e5b67bf,"[935760.0, 2093370.0, 318780.0, 1337790.0, 681420.0, 935160.0]"
9593DXM,c16022a9-a452-42b9-ac93-9da2ca75a0a9,"[379710.0, 480480.0, 2971530.0, 2442090.0, 554520.0, 1024920.0]"
9593DXM,c2bde931-8396-48f4-b42b-29cf5ec7d4ae,"[4807560.0, 4815990.0]"
9593DXM,c2c558ad-2855-4f41-b26a-3cfd276f439a,"[995850.0, 606150.0, 743880.0, 1396650.0, 771180.0, 839250.0]"
9593DXM,c5e37df4-62f2-47ea-a7d5-c0e5800f8247,"[253200.0, 497580.0, 4635240.0, 5025660.0]"
9593DXM,c8ebe43a-148b-4db8-b44f-b0bcf14b241e,"[3020100.0, 3385470.0, 2631870.0]"
9593DXM,c983ab1d-9e61-4117-90b3-7de6d5d77607,"[5289810.0, 57510.0, 5094480.0]"
9593DXM,c9b658fc-7a0c-46d6-b81c-bfb321a39b1c,"[484200.0, 1494660.0, 884550.0, 2286960.0]"
9593DXM,cb6a8d9e-c533-41bd-972d-871d80028307,"[2841510.0, 456090.0, 2606010.0]"
9593DXM,cfdac05b-ec01-4a38-a8f1-d8f55ce5f453,"[4047120.0, 4106550.0]"
9593DXM,cfe3f9b5-0b5b-4a0d-9311-1b3ef92261aa,"[1045140.0, 664680.0, 169440.0, 474390.0, 161850.0, 858720.0]"
9593DXM,d17da1f8-a5a6-4614-a067-6feb96b2b611,"[1574310.0, 1481190.0, 2295660.0]"
9593DXM,d8e2d2b5-2bb8-437f-9493-b078926a19a4,"[2738520.0, 994620.0, 1872150.0, 572730.0]"
9593DXM,da12ce1a-9c67-4ff9-923e-8dac24549fe3,"[2845230.0, 704190.0, 2692500.0]"
9593DXM,daf9075d-fdfe-456b-8c80-4f5ce35d11ea,"[3670980.0, 3608130.0]"
9593DXM,dbdddebe-c15c-4032-a4f3-d4e3e2087b5c,"[596850.0, 1306920.0, 1779750.0, 2582700.0]"
9593DXM,e33505ca-bfdb-496f-bcfd-b8b913a42637,"[1393530.0, 2912670.0, 3518400.0, 171510.0]"
9593DXM,e7994090-f25d-4c51-af2a-9db9c65cff6f,"[1460580.0, 1276530.0, 732900.0, 986670.0, 308310.0, 805320.0]"
9593DXM,f007019f-866d-48be-a0cb-bd96328ee43b,"[2394030.0, 2380560.0]"
9593DXM,f34001bf-670e-48ef-b706-535637ee7818,"[202500.0, 230310.0, 1394160.0, 890100.0, 989490.0, 315690.0, 1188300.0]"
9593DXM,f5532e53-1b55-4412-aa91-aed76c9ab80f,"[182370.0, 3947580.0, 2722770.0, 629730.0, 2490330.0, 176610.0]"
9593DXM,fa23dac3-ff27-474b-8e67-cf65128b6afe,"[742710.0, 388950.0, 411330.0, 1866300.0, 2078130.0, 531690.0, 617850.0]"
9593DXM,fb468da5-c4f2-41b2-b1b5-d91f3646601f,"[891930.0, 796020.0, 1187850.0, 342480.0]"
9593DXM,fccbc861-3e31-4e35-b4f3-b0f97e77a2c2,"[3537990.0, 3454800.0]"
